SUBSCRIBER_ID#,ACCOUNT_ID#,CUSTOMER_ID#,GROUP_ID#,NAME,SUBSCRIBER_STATUS,STATUS_DATE,GENDER,BIRTHDATE,ID_TYPE,NATIONALITY,ACTIVATION_DATE,CUSTOMER_CLASS,SUBSCRIBER_TYPE,SUBSCRIPTION_PLAN_FAMILY_ID#,SUBSCRIPTION_PLAN_ID#,SERVICE_NUMBER#
63884018,1.1511E+17,1.01791E+15,,سارة الشامي,Active,11/28/2020,female,11/27/1975,ID Card,Egyptian,16:49.0,C+,Resedential,709009,819053,623315952
136002995,1.039E+17,1.01791E+15,,سارة العراقي,Active,5/1/2025,female,7/6/1997,ID Card,Egyptian,17:05.0,C,Resedential,709008,460465743,242086531
2206553162,1.14302E+17,1106510851,,محمود العنزي,Active,1/28/2025,male,9/7/1965,ID Card,Egyptian,00:00.0,C,Resedential,709008,819049,452763140
2206151481,1.11072E+17,1106109155,,جميلة العنزي,Active,11/14/2017,female,9/20/1986,ID Card,Egyptian,00:00.0,B,Resedential,709008,460465743,884483088
2207163209,1.13662E+17,1107121537,,هند المصري,Suspended,12/25/2024,female,5/11/1967,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,34181637
2205822213,1.12282E+17,1105779870,,أحمد الحربي,Active,8/16/2017,male,10/6/1970,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,643334138
121856429,1.368E+17,11055077932,,جميلة العنزي,Active,7/8/2024,female,12/15/1978,ID Card,Egyptian,46:33.0,C+,Resedential,709008,819049,133214304
132164405,1.1436E+17,1104441357,,رنا العتيبي,Active,1/28/2025,female,10/15/1992,ID Card,Egyptian,53:22.0,C,Resedential,709008,460465743,653518931
80021696,1.0227E+17,1.01791E+15,2.01991E+16,سعيد الشريف,Active,10/22/2024,male,12/27/1975,ID Card,Egyptian,00:00.0,A,Resedential,460473729,460473731,244645821
132966541,1.3548E+17,11063605356,,سعيد الشامي,Active,2/15/2025,male,3/23/1995,Passport,Sudanees,36:53.0,C+,Resedential,709008,819051,224951265
75141702,1.1987E+17,11029584530,2.01991E+16,محمود السبيعي,Active,3/10/2022,male,1/3/1995,ID Card,Egyptian,00:00.0,B+,Resedential,460473729,460473731,453314438
2204691903,1.04572E+17,1.01791E+15,,نورا التميمي,Active,10/3/2016,female,7/22/1974,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,554390485
2202195397,1.11892E+17,1102151061,,عبدالله الكردي,Active,12/9/2013,male,1/28/1955,ID Card,Egyptian,00:00.0,A,Resedential,709009,460465744,554253388
97316806,1.3432E+17,1.01791E+15,,أحمد المصري,Active,3/18/2024,male,1/1/1965,Passport,Libean,11:53.0,A,Resedential,709009,460467830,34143468
130710771,1.3436E+17,11061904064,,هند الهلالي,Active,12/31/2024,female,12/25/1983,ID Card,Egyptian,19:42.0,C+,Resedential,709010,819057,404757281
52841878,1.0451E+17,11011148598,,سارة الشامي,Active,6/22/2020,female,10/1/1981,ID Card,Egyptian,20:07.0,B+,Resedential,709008,819049,235872466
2206877284,1.0926E+17,1.01101E+15,2.01991E+16,جميلة السبيعي,Active,3/29/2025,female,9/1/1979,ID Card,Egyptian,00:00.0,A,Resedential,460005063,460005075,221931330
63723825,1.17E+17,1.01101E+15,,شهد القحطاني,Active,11/23/2020,female,8/9/2001,ID Card,Egyptian,03:53.0,C+,Resedential,709008,819049,932465223
97706908,1.2933E+17,1.032E+12,,فاطمة الشريف,Active,3/28/2024,female,5/29/1976,ID Card,Egyptian,11:01.0,B+,Resedential,709008,819049,402158178
2207408016,1.12212E+17,1107367091,,ريم العنزي,Active,10/11/2018,female,11/8/1968,ID Card,Egyptian,00:00.0,B+,Resedential,709008,460465743,452404906
65120167,1.1307E+17,11015311046,,أحمد الجبوري,Active,1/12/2021,male,1/27/1992,ID Card,Egyptian,46:58.0,A,Resedential,709010,819057,224438977
2206160854,1.12822E+17,1106118528,,ريم القحطاني,Active,11/28/2017,female,11/25/1961,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,482120246
61625638,1.1944E+17,11016114708,,سلمان الأنصاري,Active,9/13/2020,male,2/15/2003,ID Card,Egyptian,04:51.0,B+,Resedential,709008,819049,653205424
123408711,1.3382E+17,11056089414,,طارق الهاشمي,Active,8/10/2024,male,2/8/2002,ID Card,Egyptian,06:43.0,B+,Resedential,709008,819049,132666155
2206772421,1.1122E+17,1106730110,,رنا الجبوري,Active,5/11/2018,female,5/27/1978,ID Card,Egyptian,00:00.0,B+,Resedential,709008,460465743,34982271
2205212370,1.14552E+17,1105169376,,خالد العنزي,Active,5/24/2021,male,1/1/1973,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,653456131
85168752,1.0435E+17,1.01101E+15,,محمود القحطاني,Active,5/30/2023,male,4/11/1950,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,504800356
93886629,1.2875E+17,11048075770,,فاطمة الأنصاري,Active,3/9/2024,female,10/1/1999,ID Card,Egyptian,24:52.0,C+,Resedential,709009,819053,823680390
2207768874,1.11502E+17,1107728178,,يوسف التميمي,Active,1/12/2019,male,2/23/1955,ID Card,Egyptian,00:00.0,B+,Resedential,709008,460465743,553676032
2201404705,1.15322E+17,1101359953,,ريم الهاشمي,Active,8/27/2018,female,3/5/1969,ID Card,Egyptian,00:00.0,A,Resedential,709008,819051,503500812
2206764738,1.11192E+17,1106722427,,طارق الحربي,Active,4/16/2025,male,11/6/1960,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,452886522
2205160420,1.11972E+17,1105117421,,عبدالله الأنصاري,Active,4/29/2025,male,6/10/1991,ID Card,Egyptian,00:00.0,C,Resedential,709008,819049,238332554
80049415,1.0967E+17,11018186862,,ريم الشامي,Active,5/2/2023,female,10/29/1969,ID Card,Egyptian,57:02.0,C+,Resedential,709008,819049,453402054
95734978,1.346E+17,11050087839,,هند العراقي,Active,2/6/2024,female,11/23/1978,ID Card,Egyptian,03:43.0,B+,Resedential,709009,460465744,35429151
133740580,1.354E+17,11064194660,,مها المصري,Active,3/3/2025,female,5/27/1982,ID Card,Egyptian,23:23.0,C+,Resedential,709008,819049,473546881
56970355,1.115E+17,11013990758,,شهد القحطاني,Active,4/1/2020,female,9/10/1993,ID Card,Egyptian,03:41.0,A,Resedential,709008,819049,502291498
71598578,1.2079E+17,11024035364,,إبراهيم القحطاني,Active,1/17/2025,male,2/20/2003,ID Card,Egyptian,38:44.0,C+,Resedential,709009,819053,236664752
83588357,1.1727E+17,11040986495,,عبدالله الحسيني,Suspended,3/18/2025,male,3/13/1988,ID Card,Egyptian,18:03.0,B,Resedential,709008,460465743,224013042
62440673,1.034E+17,11016448728,,سلمان التميمي,Active,10/12/2020,male,11/4/1995,ID Card,Egyptian,32:21.0,B,Resedential,709008,819049,683270365
2203669193,1.11802E+17,1103625702,,شهد العتيبي,Active,10/2/2015,female,10/23/1964,ID Card,Egyptian,00:00.0,A,Resedential,709008,819049,663565780
123916036,1.1749E+17,11015674537,,ليلى الجبوري,Active,1/5/2025,female,,Commercial,Egyptian,13:51.0,C,Resedential,709009,819055,653304882
85790720,1.2434E+17,11042583308,,ريم العراقي,Active,6/13/2023,female,7/17/1993,ID Card,Egyptian,57:39.0,A,Resedential,709009,819053,34915557
59872166,1.0922E+17,11015412692,,فاطمة العابد,Active,7/5/2020,female,10/15/1987,ID Card,Egyptian,00:36.0,B+,Resedential,709008,460465743,242206005
2202022464,1.12832E+17,1101978025,,رنا الخطيب,Active,8/22/2013,female,9/3/1988,ID Card,Egyptian,00:00.0,B+,Resedential,709009,819055,241930463
76484161,1.0348E+17,1.01791E+15,,فاطمة الشامي,Active,5/27/2022,female,8/10/1959,ID Card,Egyptian,32:11.0,B+,Resedential,709008,460465743,222712361
93657575,1.0137E+17,1.01101E+15,,مها التميمي,Active,10/7/2024,female,9/1/1993,ID Card,Egyptian,59:22.0,B,Resedential,709008,819049,882825430
69630068,1.0242E+17,11022858418,,سلمان الجبوري,Active,7/17/2021,male,11/26/1968,ID Card,Egyptian,23:42.0,B+,Resedential,709008,819051,222709234
123269822,1.1624E+17,1.01101E+15,2.01991E+16,سارة الحسيني,Active,5/1/2025,female,9/15/1978,ID Card,Egyptian,05:55.0,A+,Resedential,460473729,460473731,224950428
52877508,1.0944E+17,1.01101E+15,,عبدالله الحربي,Active,10/27/2019,male,6/25/1993,ID Card,Egyptian,52:08.0,C,Resedential,709009,819053,643139521
90344708,1.0524E+17,1.01101E+15,2.01991E+16,مها العنزي,Active,10/4/2023,female,10/31/1982,ID Card,Egyptian,41:51.0,B+,Resedential,460473729,460473731,863769951
86410721,1.0385E+17,11011131122,,شهد الأنصاري,Active,6/27/2023,female,1/26/1998,ID Card,Egyptian,55:31.0,B+,Resedential,709008,819049,244630793
2203954176,1.14452E+17,1103910866,,مها الجبوري,Active,5/11/2025,female,1/14/1962,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,453469072
64288199,1.0434E+17,11017380039,,عبدالله الخطيب,Active,12/13/2020,male,4/19/1976,ID Card,Egyptian,18:02.0,B+,Resedential,709008,819051,35745986
74848555,1.1845E+17,11029229698,,طارق العنزي,Active,6/30/2024,male,1/21/1977,ID Card,Egyptian,32:26.0,B,Resedential,709008,819049,882254280
91786586,1.0687E+17,1.01791E+15,,ليلى الحربي,Active,11/5/2023,female,1/1/1980,ID Card,Egyptian,48:31.0,A,Resedential,709008,819049,402033406
2206359279,1.00972E+17,1.01101E+15,,عبدالله العتيبي,Active,9/6/2021,male,9/20/1981,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,233745637
95549395,1.1067E+17,1.01791E+15,,محمد العراقي,Active,9/23/2024,male,7/7/1987,ID Card,Egyptian,02:22.0,B,Resedential,709008,819049,403646001
50358679,1.0188E+17,11009153019,,ريم القحطاني,Active,2/28/2023,female,12/1/1994,ID Card,Egyptian,32:25.0,B,Resedential,709008,819049,683440919
2206176684,1.12772E+17,1106134357,,سارة الحسيني,Active,11/24/2017,female,10/6/1951,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,133111475
77299002,1.1938E+17,1.01791E+15,,مها السبيعي,Active,1/6/2025,female,9/15/1982,ID Card,Egyptian,57:34.0,B+,Resedential,709008,819049,473377468
2202928881,1.12342E+17,1102884864,,شهد الخطيب,Active,6/30/2022,female,8/10/1985,ID Card,Egyptian,00:00.0,C+,Resedential,709008,819051,34474121
2205155647,1.08472E+17,1.01101E+15,,محمد الشريف,Active,2/5/2017,male,6/5/1969,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,404614426
125677907,1.0617E+17,1.01791E+15,,أحمد الخطيب,Active,1/4/2025,male,3/9/1980,ID Card,Egyptian,36:15.0,A+,Resedential,709008,819049,222615504
56672002,1.0018E+17,11013691700,,خالد العراقي,Active,3/24/2020,male,9/26/1975,ID Card,Egyptian,47:29.0,B,Resedential,709008,819049,33323078
1207619197,1.05112E+17,1.01821E+15,,خالد الهلالي,Suspended,10/21/2020,male,6/16/1985,ID Card,Egyptian,00:00.0,C,Resedential,709011,819002,233824578
79033131,1.2015E+17,11036127110,,ليلى الدوسري,Active,9/14/2024,female,1/24/2005,ID Card,Egyptian,48:24.0,B+,Resedential,709008,460465743,35820822
2204718670,1.11832E+17,1104675621,,جميلة الكردي,Active,10/4/2016,female,9/1/1983,ID Card,Egyptian,00:00.0,A,Resedential,709008,460465743,683265942
125299786,1.2592E+17,11046266622,,نورا الكردي,Active,9/19/2024,female,3/3/1986,ID Card,Egyptian,49:23.0,C+,Resedential,709008,819049,34383719
59602439,1.0051E+17,1.01101E+15,2.01991E+16,سارة الشريف,Active,6/25/2020,female,3/25/1989,ID Card,Egyptian,00:57.0,B+,Non-Resedential,709016,879028,235763973
83339508,1.069E+17,11040814393,,سلمان الجبوري,Active,7/18/2024,male,3/24/2002,ID Card,Egyptian,45:14.0,B+,Resedential,709008,819049,238695947
2204684206,1.14702E+17,1104641141,,إبراهيم الأنصاري,Active,10/28/2016,male,6/8/1975,Passport,Egyptian,00:00.0,B,Resedential,709008,819049,663585038
2205439124,1.12602E+17,1105396754,,ليلى الغامدي,Active,4/21/2017,female,5/12/1978,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,822064223
2205938634,1.00842E+17,1.01101E+15,,إبراهيم القحطاني,Active,10/4/2017,male,11/25/1969,ID Card,Egyptian,00:00.0,B+,Resedential,709008,460465743,34294808
2205484277,1.14952E+17,1105441916,,شهد الخطيب,Active,2/21/2022,female,1/27/1974,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,404611996
83590714,1.147E+17,11040992529,,فاطمة الخطيب,Suspended,2/3/2025,female,1/5/2003,ID Card,Egyptian,17:32.0,C+,Resedential,709008,819049,453280850
91771824,1.1924E+17,1.01101E+15,,محمود الخطيب,Active,11/5/2023,male,1/9/1964,ID Card,Egyptian,06:35.0,C+,Resedential,709008,819049,132356954
77484416,1.1104E+17,11012913839,,سارة الدوسري,Active,7/19/2022,female,4/13/1968,ID Card,Egyptian,53:12.0,A,Resedential,709009,819053,33828412
71460007,1.189E+17,11023959004,3203348510,طارق العابد,Active,10/10/2024,male,3/10/1976,Corporation,Egyptian,16:33.0,C+,Non-Resedential,709015,879024,35734707
2201229240,1.14442E+17,1101184115,,مها التميمي,Active,7/8/2011,female,6/29/1980,ID Card,Egyptian,00:00.0,B+,Resedential,709010,460467831,233706367
125931702,1.1571E+17,1105387242,,سارة الهاشمي,Active,10/1/2024,female,1/1/1982,ID Card,Egyptian,44:12.0,B+,Resedential,709008,460465743,573759963
2203337978,1.13542E+17,1103294025,,عبدالله الهلالي,Active,1/23/2020,male,11/16/1972,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,402630554
95929590,1.3445E+17,11049861206,,هند الجبوري,Active,2/11/2024,female,9/21/1981,ID Card,Egyptian,51:22.0,C+,Resedential,709010,819057,823771192
134204648,1.3423E+17,11064455758,,مها القحطاني,Active,3/15/2025,female,6/8/1996,ID Card,Egyptian,19:22.0,C+,Resedential,709009,819053,223646554
132290290,1.1877E+17,1.01791E+15,,محمود العراقي,Active,2/1/2025,male,8/20/1979,ID Card,Egyptian,59:01.0,C+,Resedential,709008,819049,962202993
131478052,1.3568E+17,11062478332,,أحمد العتيبي,Active,1/14/2025,male,9/22/1983,ID Card,Egyptian,21:35.0,C+,Resedential,709009,819053,683446994
71848912,1.1476E+17,11024154530,,محمود العراقي,Active,10/19/2021,male,1/3/1998,ID Card,Egyptian,08:43.0,B+,Resedential,709008,819049,402415836
134064536,1.2176E+17,1.01101E+15,,خالد السبيعي,Active,3/11/2025,male,10/11/1981,ID Card,Egyptian,50:12.0,C+,Resedential,709008,819051,244669709
2203444612,1.03102E+17,1.01101E+15,,عبدالله العابد,Active,11/27/2015,male,3/20/1978,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,473032121
67161125,1.1176E+17,1.01101E+15,,هند الحربي,Active,10/21/2024,female,12/30/1969,ID Card,Egyptian,28:03.0,B+,Resedential,709010,819059,224956292
125755378,1.3643E+17,11057825484,,سارة الغامدي,Active,9/28/2024,female,10/13/1979,ID Card,Egyptian,28:55.0,B+,Resedential,709010,819059,238403026
58251812,1.0636E+17,1.01101E+15,,إبراهيم العابد,Active,5/5/2020,male,9/30/1997,ID Card,Egyptian,03:02.0,B+,Resedential,709010,460465745,404531181
2201641856,1.12402E+17,1101597270,,محمود العتيبي,Active,10/3/2012,male,7/14/1975,Commercial,Egyptian,00:00.0,A,Resedential,709008,819052,225073269
78394469,1.0485E+17,1.01791E+15,,ريم الحسيني,Active,9/3/2022,female,6/27/1982,ID Card,Egyptian,51:52.0,A+,Resedential,709009,460467830,403311208
127875801,1.0792E+17,11059368006,,طارق الشريف,Active,3/29/2025,male,12/17/2002,ID Card,Egyptian,58:17.0,C+,Resedential,709008,819049,882450768
51244025,1.0173E+17,11009996818,,إبراهيم الأنصاري,Active,7/11/2019,male,12/11/1979,ID Card,Egyptian,53:28.0,C,Resedential,709010,819057,822042188
2202188205,1.13052E+17,1102143869,,ليلى العابد,Active,10/20/2016,female,6/27/1970,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,502438727
52817676,1.0959E+17,11011132680,,مها الشامي,Active,10/13/2019,female,10/31/1977,ID Card,Egyptian,19:38.0,B+,Resedential,709008,460465743,35078288
66821935,1.1802E+17,1.01101E+15,,إبراهيم العنزي,Active,3/15/2021,male,10/1/1984,ID Card,Egyptian,55:40.0,B,Resedential,709008,819049,502872286
52795624,1.056E+17,11011117861,,أحمد الهاشمي,Active,10/12/2019,male,6/3/1976,ID Card,Egyptian,13:25.0,B,Resedential,709009,819053,553170317
2204847543,1.04462E+17,1.01101E+15,,رنا الجبوري,Active,11/7/2016,female,12/30/1970,ID Card,Egyptian,00:00.0,C+,Resedential,709008,819049,842699759
134181720,1.3726E+17,11064527524,,طارق الحربي,Active,3/15/2025,male,9/17/1989,ID Card,Egyptian,59:16.0,C+,Resedential,709008,819049,552412480
59159330,1.0135E+17,1.01791E+15,,فاطمة السبيعي,Active,6/10/2020,female,4/1/1998,ID Card,Egyptian,18:16.0,B+,Resedential,709008,819049,402860358
2207099830,1.15792E+17,1107058000,,سعيد الخطيب,Active,8/13/2018,male,1/18/1970,ID Card,Egyptian,00:00.0,A,Resedential,709008,819049,504434917
2204193444,1.13592E+17,1104150280,,محمود الشامي,Active,10/6/2022,male,8/29/1981,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,482898611
130157733,1.3592E+17,11061394042,2.01991E+16,خالد الهلالي,Active,12/18/2024,male,8/25/1961,ID Card,Egyptian,42:22.0,B+,Resedential,460473729,460473731,35856570
75616218,1.1486E+17,11021952789,,عبدالله السبيعي,Active,3/30/2022,male,3/3/1994,ID Card,Egyptian,47:32.0,A,Resedential,709008,819051,235505098
81121711,1.1271E+17,11038950527,,طارق الهاشمي,Active,4/6/2024,male,9/21/1996,ID Card,Egyptian,37:54.0,B+,Resedential,709009,819053,972137458
73826137,1.2045E+17,1.01101E+15,,يوسف الخطيب,Active,4/1/2025,male,1/28/1973,ID Card,Egyptian,18:38.0,C+,Resedential,709008,819049,932191947
2206089671,1.16422E+17,1106047343,3199903486,سارة العراقي,Active,12/13/2017,female,6/28/1973,ID Card,Egyptian,00:00.0,B+,Non-Resedential,709015,879004,237523551
68814713,1.0487E+17,1.01101E+15,,رنا الحربي,Active,4/2/2022,female,9/25/1958,ID Card,Egyptian,18:42.0,B+,Resedential,709008,819049,934832131
2204330360,1.1321E+17,1104287217,,فاطمة الشامي,Active,5/6/2024,female,9/5/1984,ID Card,Egyptian,00:00.0,C,Resedential,709008,819049,822437473
2207034469,1.11622E+17,1106992584,,فاطمة الخطيب,Active,7/28/2018,female,9/22/1970,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,34960436
59210149,1.0601E+17,1.01791E+15,,ريم السبيعي,Active,6/11/2020,female,5/18/1974,ID Card,Egyptian,46:30.0,B,Resedential,709008,819049,882859415
59597977,1.1635E+17,11015296450,,ليلى الغامدي,Active,6/25/2020,female,5/30/1955,ID Card,Egyptian,49:09.0,C+,Resedential,709008,819049,34915298
53514971,1.1574E+17,11011601338,,عبدالله العابد,Active,9/19/2024,male,4/22/1992,ID Card,Egyptian,36:31.0,B+,Resedential,709008,819049,504404168
134780896,1.0006E+17,11015771772,,جميلة الشامي,Active,4/4/2025,female,12/23/1958,ID Card,Egyptian,13:08.0,C,Resedential,709010,819059,483300776
79755836,1.1376E+17,11036847206,,سعيد التميمي,Suspended,4/7/2025,male,12/2/2003,ID Card,Egyptian,02:41.0,B,Resedential,709008,819049,238883898
2205785012,1.12582E+17,1105742664,,ريم العراقي,Active,8/9/2017,female,11/24/1989,ID Card,Egyptian,00:00.0,B+,Resedential,709008,460465743,482464542
68039278,1.1411E+17,1106042082,,شهد العابد,Active,9/22/2024,female,2/28/1997,ID Card,Egyptian,14:21.0,C+,Resedential,709009,819053,34298074
91374931,1.1819E+17,11036252556,,يوسف الحسيني,Active,9/9/2024,male,9/29/1999,ID Card,Egyptian,50:42.0,B+,Resedential,709008,819049,862195981
52433876,1.0435E+17,1.01101E+15,,ليلى العراقي,Active,9/24/2019,female,11/7/1970,ID Card,Egyptian,47:37.0,B+,Resedential,709008,460465743,238561901
2206703535,1.15532E+17,1106661224,,عبدالله الدوسري,Active,4/16/2022,male,2/15/1990,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,503385597
122380149,1.0634E+17,1.01791E+15,,سعيد الحسيني,Active,7/20/2024,male,12/11/1982,ID Card,Egyptian,39:13.0,B+,Resedential,709008,819049,241900299
54761821,1.0999E+17,11012367569,,خالد العابد,Active,10/10/2022,male,12/1/1980,ID Card,Egyptian,16:39.0,B+,Resedential,709009,819053,33241255
95620188,1.1185E+17,11029761013,,محمود العراقي,Active,7/3/2024,male,12/1/1961,ID Card,Egyptian,50:22.0,B,Resedential,709008,819049,453280995
2203000324,1.11672E+17,1102956311,,سارة العنزي,Active,3/28/2015,female,1/6/1995,ID Card,Egyptian,00:00.0,A,Resedential,709009,819055,552180120
62265665,1.0393E+17,1.01101E+15,,طارق العتيبي,Active,10/5/2020,male,2/5/1980,ID Card,Egyptian,35:37.0,C+,Resedential,709008,819049,452751914
76054336,1.1144E+17,1.01101E+15,2.01991E+16,ليلى الجبوري,Active,4/26/2022,female,2/19/1972,ID Card,Egyptian,59:12.0,A,Resedential,460005066,460005078,226450550
134004560,1.196E+17,11064423275,,سارة العراقي,Active,3/9/2025,female,5/10/2007,ID Card,Egyptian,54:11.0,C,Resedential,709008,460465743,552849420
58202573,1.0019E+17,11014712996,,مها الكردي,Active,5/3/2020,female,11/18/1978,ID Card,Egyptian,49:42.0,B+,Resedential,709008,460465743,236746151
2208040522,1.15582E+17,1108002979,,محمود الهلالي,Active,12/9/2023,male,9/24/1965,ID Card,Egyptian,00:00.0,B+,Resedential,709008,460465743,225368473
64588217,1.1647E+17,1106249908,,فاطمة الأنصاري,Active,12/24/2020,female,8/1/1982,ID Card,Egyptian,49:13.0,B+,Resedential,709009,819055,862222954
70813717,1.0968E+17,11015292656,,مها العنزي,Active,12/1/2022,female,1/6/1968,ID Card,Egyptian,47:33.0,B+,Resedential,709008,819049,972729396
131282111,1.2557E+17,11062331634,,هند الدوسري,Active,1/9/2025,female,4/7/1994,ID Card,Egyptian,46:53.0,C+,Resedential,709008,819049,504355462
60102534,1.0603E+17,1.01101E+15,,طارق الحسيني,Active,7/18/2024,male,5/1/1992,ID Card,Egyptian,01:50.0,B+,Resedential,709009,819053,402693372
2205038704,1.11352E+17,1104995703,,شهد القحطاني,Active,8/28/2021,female,7/26/1987,ID Card,Egyptian,00:00.0,A,Resedential,709008,460467828,553360181
60592823,1.0667E+17,1.01101E+15,,شهد الهلالي,Active,6/8/2021,female,6/14/1970,ID Card,Egyptian,46:33.0,B+,Resedential,709008,819049,884595379
73385535,1.2114E+17,11027350280,,محمد الخطيب,Active,12/27/2021,male,1/19/1984,ID Card,Egyptian,43:04.0,B+,Resedential,709008,819049,501927203
69273425,1.0368E+17,1.01101E+15,,سلمان العتيبي,Active,7/4/2021,male,3/8/1984,ID Card,Egyptian,07:22.0,B,Resedential,709008,819049,504783110
73002218,1.2033E+17,11026658523,,رنا الشريف,Active,9/22/2024,female,3/29/1986,ID Card,Egyptian,48:34.0,C+,Resedential,709008,819049,483290317
70920125,1.0235E+17,1.01791E+15,,ريم العنزي,Active,7/19/2024,female,8/20/1983,ID Card,Egyptian,45:52.0,A,Resedential,709008,819049,952178774
2205908236,1.14762E+17,1105865897,,طارق الكردي,Active,6/10/2020,male,5/6/1973,Passport,Egyptian,00:00.0,A,Resedential,709008,819052,225329783
71910859,1.1139E+17,1103316487,,عبدالله الخطيب,Active,10/23/2021,male,9/14/1964,ID Card,Egyptian,02:43.0,B,Resedential,709008,819049,237541080
71983623,1.1312E+17,1.01101E+15,,عبدالله الجبوري,Active,12/16/2024,male,3/3/2002,ID Card,Egyptian,39:44.0,B,Resedential,709008,819049,952256151
67115907,1.1812E+17,11020985662,,ليلى الحربي,Active,3/28/2021,female,3/3/1945,ID Card,Egyptian,39:06.0,B+,Resedential,709008,819049,663578357
71641808,1.2096E+17,11024057391,,خالد القحطاني,Active,10/11/2021,male,2/10/1962,ID Card,Egyptian,08:01.0,C+,Resedential,709008,819049,34272158
75161179,1.1297E+17,1.01101E+15,,يوسف الحسيني,Active,8/14/2024,male,11/21/1992,ID Card,Egyptian,45:33.0,B,Resedential,709008,819049,402305730
89615945,1.0873E+17,1.01101E+15,,محمود التميمي,Active,9/17/2023,male,10/3/1984,ID Card,Egyptian,13:34.0,B+,Resedential,709008,819049,483714064
2207378004,1.12982E+17,1107336892,,سارة الكردي,Active,10/3/2018,female,11/27/1955,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,483456943
122985023,1.1993E+17,1.01101E+15,,سلمان الهلالي,Active,8/1/2024,male,6/17/1975,ID Card,Egyptian,38:59.0,B,Resedential,709008,819049,962139314
75954203,1.1616E+17,1.01791E+15,,سلمان العابد,Active,4/19/2022,male,2/20/1960,ID Card,Egyptian,13:01.0,C+,Resedential,709008,819049,504583231
73091060,1.0018E+17,11026831762,,فاطمة العراقي,Active,8/4/2024,female,6/20/1987,ID Card,Egyptian,53:14.0,B+,Resedential,709009,819053,453448284
1205219850,1.16222E+17,1105177083,,سلمان العتيبي,Suspended,1/21/2020,male,5/25/1994,Passport,Egyptian,34:30.0,C,Resedential,460005144,819093,823712132
73516955,1.1995E+17,11027496726,,محمد القحطاني,Active,1/3/2022,male,4/4/1990,ID Card,Egyptian,27:56.0,B,Resedential,709009,819053,504206303
97707510,1.0024E+17,11036044914,,جميلة الحسيني,Active,3/28/2024,female,5/10/1988,ID Card,Egyptian,23:22.0,B+,Resedential,709009,460465744,33458849
133071470,1.3334E+17,11063570839,,هند الشريف,Active,2/17/2025,female,12/1/1994,ID Card,Egyptian,12:43.0,C,Resedential,709008,460465743,482342013
2203469068,1.12212E+17,1103425121,,خالد الهلالي,Active,7/15/2015,male,7/4/1972,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,502522566
2207588338,1.03692E+17,1.01791E+15,,سارة الدوسري,Active,11/22/2018,female,11/10/1996,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,502851264
95324294,1.325E+17,11049413327,,عبدالله القحطاني,Active,1/27/2024,male,,Commercial,Egyptian,54:13.0,C+,Resedential,709009,819062,226263045
57863342,1.0285E+17,11014586500,,شهد العراقي,Active,4/22/2020,female,4/21/1982,ID Card,Egyptian,16:40.0,B,Resedential,709008,819049,452438411
94866500,1.3043E+17,11049244138,,يوسف العتيبي,Active,11/14/2024,male,4/10/1986,ID Card,Egyptian,34:23.0,B,Resedential,709009,819053,472318221
127733872,1.1375E+17,11059332122,,سعيد العابد,Active,11/4/2024,male,9/3/1991,ID Card,Egyptian,12:21.0,C+,Resedential,709008,819049,33178021
2205874415,1.12292E+17,1105832071,,سلمان المصري,Active,9/5/2017,male,12/23/1982,Passport,Egyptian,00:00.0,B+,Resedential,709008,819051,663592277
120792353,1.1299E+17,1105710167,,سارة التميمي,Active,4/9/2025,female,10/3/1979,ID Card,Egyptian,37:02.0,A,Resedential,709008,819049,452636583
90108459,1.2588E+17,11045553044,,عبدالله الدوسري,Active,9/27/2023,male,10/12/2004,ID Card,Egyptian,35:31.0,B,Resedential,709009,819053,623431614
71116918,1.0946E+17,1.01101E+15,,فاطمة العتيبي,Active,9/21/2021,female,1/12/1998,ID Card,Egyptian,22:44.0,B+,Resedential,709008,819049,453208351
2207211251,1.12472E+17,1107169801,,سعيد العتيبي,Active,8/27/2018,male,5/15/1992,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,502442133
